annotation_id,expert,label_studio_filename,actual_image_filename,image_path,dataset,dataset_id,style,lookup_key,simplified_text,human_score,is_iaa,clip_score
75,Expert_A,0260_IAA.png,0260_simpa_simpa_470_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0260_simpa_simpa_470_cartoon.png,simpa,470,cartoon,simpa_470,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,0,True,0.2829296290874481
76,Expert_A,0271.png,0271_asset_asset_182_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0271_asset_asset_182_technical.png,asset,182,technical,asset_182,Approximately ten percent of the known runestones tell about the travels and deaths of men abroad.,8,False,0.22425836324691772
77,Expert_A,0275.png,0275_asset_asset_036_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0275_asset_asset_036_minimalistic.png,asset,036,minimalistic,asset_036,It is the largest non-spherical shaped moon in the solar system.,2,False,0.19782713055610657
78,Expert_A,0276_IAA.png,0276_simpa_simpa_269_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0276_simpa_simpa_269_3d rendered.png,simpa,269,3d rendered,simpa_269,"The goods, buildings and services we choose to buy play an important role in contributing to viable development.",2,True,0.24647478759288788
79,Expert_A,0279_IAA.png,0279_simpa_simpa_262_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0279_simpa_simpa_262_geometric.png,simpa,262,geometric,simpa_262,"Your child may be able to get support for travel. They can get this if they have a Statement of Special Educational Needs (SEN) or an Educational Health Care Plan (EHCP), or if they are being assessed for an EHCP.",0,True,0.1998346894979477
80,Expert_A,0285.png,0285_wikipedia_wikipedia_413_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0285_wikipedia_wikipedia_413_minimalistic.png,wikipedia,413,minimalistic,wikipedia_413,A classic example of this is the replacement of the non-avian dinosaurs at the end of the Cretaceous with mammals in the Palaeocene.,8,False,0.24403874576091766
81,Expert_A,0286.png,0286_wikipedia_wikipedia_196_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0286_wikipedia_wikipedia_196_retro.png,wikipedia,196,retro,wikipedia_196,"As of 2007, only 31 countries, or 16 of the 191 United Nations Member States, operated nuclear power plants.",0,False,0.2747637629508972
82,Expert_A,0288.png,0288_onestopenglish_onestop_198_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0288_onestopenglish_onestop_198_geometric.png,onestop,198,geometric,onestop_198,Nearly 80% of young smartphone owners regularly use a social networking application but two-thirds use more than one.,0,False,0.17011621594429016
83,Expert_A,0289.png,0289_wikipedia_wikipedia_051_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0289_wikipedia_wikipedia_051_retro.png,wikipedia,051,retro,wikipedia_051,Satovski 0 212929 Satovski (provisional designation 2008 AD112)is a main belt asteroid.,2,False,0.15672166645526886
84,Expert_A,0291_IAA.png,0291_wikipedia_wikipedia_099_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0291_wikipedia_wikipedia_099_storybook.png,wikipedia,099,storybook,wikipedia_099,"P re David 's Deer (Elaphurus davidianus,)Milu in Chinese (), is a species of deer known only in zoos.",9,True,0.24078981578350067
85,Expert_A,0295.png,0295_onestopenglish_onestop_114_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0295_onestopenglish_onestop_114_digital art.png,onestop,114,digital art,onestop_114,We think it was John D White in the US.,0,False,0.19601555168628693
86,Expert_A,0298.png,0298_wikipedia_wikipedia_279_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0298_wikipedia_wikipedia_279_realistic.png,wikipedia,279,realistic,wikipedia_279,Saint-Julien-sur-Calonne is a commune. It is found in the region Basse-Normandie in the Calvados department in the northwest of France.,1,False,0.18794827163219452
87,Expert_A,0311_IAA.png,0311_wikipedia_wikipedia_205_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0311_wikipedia_wikipedia_205_technical.png,wikipedia,205,technical,wikipedia_205,"This subtemplate of is used to determine the length of the input, up to 10 characters in length.",0,True,0.21872064471244812
88,Expert_A,0323_IAA.png,0323_asset_asset_435_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0323_asset_asset_435_minimalistic.png,asset,435,minimalistic,asset_435,"Platform game, or platformer, is a video game genre where characters jump to and from suspended platforms or over obstacles.",0,True,0.2397308051586151
89,Expert_A,0332.png,0332_wikipedia_wikipedia_101_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0332_wikipedia_wikipedia_101_technical.png,wikipedia,101,technical,wikipedia_101,Merelbeke is a municipality located in the Belgian province of East Flanders.,9,False,0.2538876533508301
90,Expert_A,0372_IAA.png,0372_asset_asset_271_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0372_asset_asset_271_technical.png,asset,271,technical,asset_271,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",0,True,0.27540111541748047
91,Expert_A,0375.png,0375_asset_asset_036_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0375_asset_asset_036_geometric.png,asset,036,geometric,asset_036,It is the largest non-spherical shaped moon in the solar system.,0,False,0.1563132107257843
92,Expert_A,0381_IAA.png,0381_asset_asset_435_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0381_asset_asset_435_geometric.png,asset,435,geometric,asset_435,"Platform game, or platformer, is a video game genre where characters jump to and from suspended platforms or over obstacles.",13,True,0.26516595482826233
93,Expert_A,0384_IAA.png,0384_asset_asset_032_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0384_asset_asset_032_technical.png,asset,032,technical,asset_032,"He traveled over 200,000 miles. It was an achievement for those times.",7,True,0.19813567399978638
94,Expert_A,0391_IAA.png,0391_simpa_simpa_262_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0391_simpa_simpa_262_artistic.png,simpa,262,artistic,simpa_262,"Your child may be able to get support for travel. They can get this if they have a Statement of Special Educational Needs (SEN) or an Educational Health Care Plan (EHCP), or if they are being assessed for an EHCP.",0,True,0.151275172829628
95,Expert_A,0394.png,0394_simpa_simpa_103_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0394_simpa_simpa_103_cartoon.png,simpa,103,cartoon,simpa_103,For detailed information on the EU Services Directive and Points of Single Contact as well as gaining information on other member states from the European Commission.,1,False,0.24229076504707336
96,Expert_A,0397.png,0397_wikipedia_wikipedia_101_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0397_wikipedia_wikipedia_101_realistic.png,wikipedia,101,realistic,wikipedia_101,Merelbeke is a municipality located in the Belgian province of East Flanders.,0,False,0.19486072659492493
97,Expert_A,0403.png,0403_simpa_simpa_260_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0403_simpa_simpa_260_retro.png,simpa,260,retro,simpa_260,Tell us which activities you wish to hold and when they will take place. You need to do this when you make your application.,2,False,0.19520995020866394
98,Expert_A,0415.png,0415_wikipedia_wikipedia_051_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0415_wikipedia_wikipedia_051_artistic.png,wikipedia,051,artistic,wikipedia_051,Satovski 0 212929 Satovski (provisional designation 2008 AD112)is a main belt asteroid.,0,False,0.10042281448841095
99,Expert_A,0428.png,0428_asset_asset_400_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0428_asset_asset_400_digital art.png,asset,400,digital art,asset_400,Two eclipses by Psyche were seen in march and may of 2002.,2,False,0.19038008153438568
100,Expert_A,0438.png,0438_onestopenglish_onestop_363_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0438_onestopenglish_onestop_363_realistic.png,onestop,363,realistic,onestop_363,Environmental authorities are putting GoPro video cameras and GPS trackers on the birds  the birds now work in the fight against fly-tipping and illegal dumping.,8,False,0.16626310348510742
101,Expert_A,0446_IAA.png,0446_asset_asset_435_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0446_asset_asset_435_storybook.png,asset,435,storybook,asset_435,"Platform game, or platformer, is a video game genre where characters jump to and from suspended platforms or over obstacles.",13,True,0.26366037130355835
102,Expert_A,0460_IAA.png,0460_simpa_simpa_255_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0460_simpa_simpa_255_3d rendered.png,simpa,255,3d rendered,simpa_255,Letterbox Service (a private service allowing exchange of letters between adopters and birth families),1,True,0.24674247205257416
103,Expert_A,0461_IAA.png,0461_wikipedia_wikipedia_107_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0461_wikipedia_wikipedia_107_retro.png,wikipedia,107,retro,wikipedia_107,Many people called The 2002 Commonwealth Games a huge success with the stadium gaining positive reviews for its atmosphere and architectural design.,5,True,0.22361622750759125
104,Expert_A,0476.png,0476_asset_asset_446_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0476_asset_asset_446_cartoon.png,asset,446,cartoon,asset_446,MÃ¸rk is a Professor at the Norwegian Academy of Music.,1,False,0.16843360662460327
105,Expert_A,0480.png,0480_wikipedia_wikipedia_164_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0480_wikipedia_wikipedia_164_realistic.png,wikipedia,164,realistic,wikipedia_164,Victor Amadeus I (8 May 1587 7 October 1637)was the Duke of Savoy from 1630 to 1637.,16,False,0.20264992117881775
106,Expert_A,0486.png,0486_wikipedia_wikipedia_137_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0486_wikipedia_wikipedia_137_retro.png,wikipedia,137,retro,wikipedia_137,"Kazuma Watanabe (born 10 August, 1986)is a Japanese football player. He plays for Yokohama F. Marinos and Japan national team.",17,False,0.1914997398853302
107,Expert_A,0489.png,0489_asset_asset_446_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0489_asset_asset_446_artistic.png,asset,446,artistic,asset_446,MÃ¸rk is a Professor at the Norwegian Academy of Music.,0,False,0.1619178056716919
108,Expert_A,0494.png,0494_wikipedia_wikipedia_187_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0494_wikipedia_wikipedia_187_minimalistic.png,wikipedia,187,minimalistic,wikipedia_187,"One of its first successes was the European Convention on Human Rights in 1950, which serves as the basis for the European Court of Human Rights.",0,False,0.1990608274936676
109,Expert_A,0505.png,0505_wikipedia_wikipedia_436_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0505_wikipedia_wikipedia_436_retro.png,wikipedia,436,retro,wikipedia_436,"Summer Olympics 0 The 1896 Summer Olympics, officially known as the Games of the I Olympiad, were celebrated in Athens, Greece from April 6, through April 15.",12,False,0.27142098546028137
110,Expert_A,0509.png,0509_wikipedia_wikipedia_051_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0509_wikipedia_wikipedia_051_minimalistic.png,wikipedia,051,minimalistic,wikipedia_051,Satovski 0 212929 Satovski (provisional designation 2008 AD112)is a main belt asteroid.,0,False,0.11101783066987991
111,Expert_A,0520.png,0520_simpa_simpa_103_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0520_simpa_simpa_103_realistic.png,simpa,103,realistic,simpa_103,For detailed information on the EU Services Directive and Points of Single Contact as well as gaining information on other member states from the European Commission.,0,False,0.235566183924675
112,Expert_A,0523.png,0523_simpa_simpa_479_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0523_simpa_simpa_479_geometric.png,simpa,479,geometric,simpa_479,A local development is formed for Brightside Shiregreen by putting together high level plans.,0,False,0.18878982961177826
113,Expert_A,0534.png,0534_wikipedia_wikipedia_100_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0534_wikipedia_wikipedia_100_3d rendered.png,wikipedia,100,3d rendered,wikipedia_100,Courfaivre is a municipality of the district of Del mont in the canton of Jura in Switzerland.,5,False,0.176209956407547
114,Expert_A,0536.png,0536_asset_asset_182_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0536_asset_asset_182_geometric.png,asset,182,geometric,asset_182,Approximately ten percent of the known runestones tell about the travels and deaths of men abroad.,1,False,0.24894732236862183
115,Expert_A,0538_IAA.png,0538_simpa_simpa_269_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0538_simpa_simpa_269_cartoon.png,simpa,269,cartoon,simpa_269,"The goods, buildings and services we choose to buy play an important role in contributing to viable development.",1,True,0.19727177917957306
116,Expert_A,0541.png,0541_simpa_simpa_212_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0541_simpa_simpa_212_retro.png,simpa,212,retro,simpa_212,"You chould provide a list of items included with the tenancy, and check it with the tennant.  The tenant should be encouraged to take care of these items.",1,False,0.22542256116867065
117,Expert_A,0542.png,0542_wikipedia_wikipedia_279_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0542_wikipedia_wikipedia_279_technical.png,wikipedia,279,technical,wikipedia_279,Saint-Julien-sur-Calonne is a commune. It is found in the region Basse-Normandie in the Calvados department in the northwest of France.,2,False,0.15357837080955505
118,Expert_A,0551.png,0551_simpa_simpa_431_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0551_simpa_simpa_431_realistic.png,simpa,431,realistic,simpa_431,"In July 2017, the Council worked with Sheffield University to carry out independent tests on the cladding of 20 council tower blocks in Sheffield.",3,False,0.14121603965759277
119,Expert_A,0562.png,0562_simpa_simpa_211_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0562_simpa_simpa_211_technical.png,simpa,211,technical,simpa_211,You can only stay for 2 hours in on-street pay and display bays in the city centre with your green permit (with the exception of pay and displays in Central Zone 3 where there is no time limit),1,False,0.2543210983276367
